petition_id,slug,title,created_at,signatures_total,comment_total,state,granularity,n_decision_makers
491325299,stop-data-center-projects-in-citrus-county-protect-our-environment,"Stop Data Center Projects in Citrus County, Protect Our Environment",2026-06-04T11:39:30+00:00,232,3,,none,0
491374068,stop-data-center-runoff-in-virginia,Stop Data Center Runoff in Virginia,2026-07-01T02:36:21+00:00,277,5,VA,state,3
490914099,stop-data-center-zoning-on-johnstonville-and-smith-roads,Stop data center zoning on Johnstonville and Smith roads,2025-12-05T13:43:32+00:00,525,8,GA,city,7
490935580,stop-data-centers-coming-to-rural-georgia-counties,Stop data centers coming to rural Georgia counties,2025-12-21T12:45:14+00:00,380,8,,none,0
491403580,stop-data-centers-construction-in-danielson-and-killingly-area,Stop data centers construction in Danielson and Killingly area,2026-07-15T16:00:33+00:00,122,2,CT,city,8
491315218,stop-data-centers-from-being-built-around-fort-worth-tx,"Stop data centers from being built around Fort Worth, TX",2026-05-30T10:14:23+00:00,200,4,TX,city,4
491226150,stop-data-centers-from-being-built-in-archbald-pa,"Stop Data Centers from Being Built in Archbald, PA!",2026-05-07T20:43:35+00:00,322,4,PA,city,10
491197833,stop-data-centers-from-being-built-in-campbell-county,Stop data centers from being built in Campbell County,2026-04-19T18:24:58+00:00,47,0,,none,3
491300549,stop-data-centers-from-being-built-in-georgia,Stop data centers from being built in Georgia,2026-05-23T13:37:47+00:00,260,4,GA,state,0
491302959,stop-data-centers-from-being-built-in-indiana,Stop data centers from being built in Indiana,2026-05-24T15:33:14+00:00,61,1,,none,3
490807516,stop-data-centers-from-being-built-in-maumee-monclova-waterville-whitehouse-areas,"Stop Data Centers  from being built  in Maumee, Monclova, Waterville & Whitehouse areas",2025-09-29T21:39:26+00:00,1823,18,OH,city,0
491424223,stop-data-centers-from-being-built-in-niagara-county-new-york,"Stop data centers from being built in Niagara County, New York",2026-07-22T18:15:54+00:00,17,1,NY,county,3
491319645,stop-data-centers-from-being-built-in-paulding-county,Stop data centers from being built in Paulding County,2026-06-01T22:56:30+00:00,1055,5,GA,city,4
491156245,stop-data-centers-from-being-built-in-wendell-north-carolina,"Stop data centers from being built in Wendell, North Carolina",2026-03-25T12:25:46+00:00,473,0,NC,county,8
491238079,stop-data-centers-from-destroying-america,Stop data centers from destroying America,2026-05-13T04:47:59+00:00,75,2,,none,2
491296472,stop-data-centers-from-destroying-our-future,Stop data centers from destroying our future,2026-05-21T23:44:11+00:00,48,2,,none,0
491424254,stop-data-centers-from-destroying-our-natural-habitats,Stop Data Centers From Destroying Our Natural Habitats,2026-07-22T18:26:55+00:00,8,1,,none,0
491298711,stop-data-centers-from-developing-in-polk-county-florida,"Stop data centers from developing in Polk County, Florida",2026-05-22T18:03:29+00:00,558,18,FL,county,3
491401360,stop-data-centers-from-entering-kentucky-freely-w-o-restrictions,Stop data centers from entering Kentucky freely w/o restrictions,2026-07-14T14:17:52+00:00,528,5,KY,city,3
491414378,stop-data-centers-from-locating-in-owensboro-daviess-county,Stop data centers from locating in Owensboro-Daviess County,2026-07-19T05:34:54+00:00,563,7,KY,county,8
490820202,stop-data-centers-from-operating-in-hubbard-ohio,"Stop data centers from operating in Hubbard, Ohio",2025-10-07T00:50:22+00:00,219,6,OH,city,9
491052204,stop-data-centers-from-taking-farmland,Stop data centers from taking farmland,2026-02-24T21:18:05+00:00,44,0,PA,state,3
491347326,stop-data-centers-in-calvert-county-maryland,"Stop data centers in Calvert County, Maryland",2026-06-14T22:35:40+00:00,71,2,MD,county,3
491200836,stop-data-centers-in-harford-county-md,"Stop Data Centers in Harford County, MD",2026-04-21T16:58:48+00:00,5983,49,MD,state,8
490732987,stop-data-centers-in-harrisburg-and-save-dauphin-highlands,Stop Data Centers in Harrisburg and Save Dauphin Highlands,2025-08-26T03:06:48+00:00,33,0,PA,state,2
490989747,stop-data-centers-in-henry-county-georgia,"Stop data centers in Henry County, Georgia.",2026-01-26T09:37:49+00:00,45,0,GA,county,3
491310098,stop-data-centers-in-johnson-county-texas,"Stop data centers in Johnson County, Texas",2026-05-27T19:06:09+00:00,615,10,TX,county,4
490816822,stop-data-centers-in-jones-county-georgia,"Stop Data Centers in Jones County, Georgia",2025-10-04T21:51:03+00:00,1063,16,GA,county,3
491042328,stop-data-centers-in-lake-county,Stop data centers in Lake County,2026-02-19T23:38:20+00:00,768,7,IL,county,3
491257998,stop-data-centers-in-new-jersey,Stop data centers in New Jersey,2026-05-17T22:05:23+00:00,39,0,,none,3
491360979,stop-data-centers-in-oklahoma,Stop Data Centers in Oklahoma,2026-06-22T20:09:08+00:00,371,4,,none,2
490695477,stop-data-centers-in-our-peckville-archbald-jessup-neighborhoods,"Stop data centers in our Peckville, Archbald, Jessup neighborhoods",2025-08-12T01:17:13+00:00,823,10,PA,city,2
490957748,stop-data-centers-in-talladega-county,Stop data centers in Talladega County,2026-01-09T03:11:22+00:00,690,15,,none,3
491359788,stop-data-centers-in-warwood-wv,Stop Data Centers in Warwood WV,2026-06-22T04:05:15+00:00,2319,15,WV,city,7
491349487,stop-data-centers-in-west-virginia-against-public-opposition,Stop Data Centers in West Virginia Against Public Opposition,2026-06-15T23:09:04+00:00,266,3,WV,state,6
491303563,stop-data-centers-in-yaphank-and-brookhaven-lab-areas,Stop data centers in Yaphank and Brookhaven lab areas,2026-05-24T20:46:36+00:00,761,5,NY,city,5
491350635,stop-data-centers-infrastructure-in-oregon,Stop data centers infrastructure in Oregon,2026-06-16T14:20:29+00:00,40,0,OR,state,3
491257893,stop-data-centers-near-el-paso,Stop data centers near El Paso,2026-05-17T21:49:59+00:00,48,0,TX,state,3
491375675,stop-data-centers-polluting-the-kankakee-river,Stop Data Centers Polluting the Kankakee River,2026-07-01T22:32:33+00:00,4333,55,,none,3
491336903,stop-dc-blox-from-building-a-data-center-in-irvington,Stop DC BLOX from building a data center in Irvington,2026-06-09T15:59:56+00:00,3572,50,IN,city,3
491328459,stop-development-of-ai-data-centers-in-arkansas,Stop development of AI data centers in Arkansas,2026-06-05T16:28:09+00:00,72,0,AR,state,3
491263831,stop-development-of-data-centers-in-arkansas,Stop development of data centers in Arkansas,2026-05-18T13:44:47+00:00,410,4,AR,state,3
490254809,stop-elected-officials-from-finalizing-a-1b-data-center-contract-without-public-consent,Stop Elected Officials from Finalizing a 1B Data Center Contract without Public Consent,2024-10-16T18:07:17+00:00,199,8,IN,city,5
491233944,stop-global-ai-from-building-ai-data-center-on-the-poudre-river,Stop Global AI From Building AI data center on the Poudre River,2026-05-11T04:46:32+00:00,1534,29,CO,county,7
491070945,stop-global-irreversible-water-bankruptcy-ban-ai-data-centers,"Stop Global Irreversible Water Bankruptcy ! Ban AI, DATA CENTERS",2026-03-09T02:38:50+00:00,249,14,,none,0
491295576,stop-google-s-124-million-data-center-tax-break-in-michigan,Stop Google's $124 Million Data Center Tax Break in Michigan,2026-05-21T17:46:29+00:00,291,2,MI,state,2
491159334,stop-google-s-data-center-plan-in-palo-until-strong-protections-are-in-place,Stop Google’s Data Center Plan in Palo Until Strong Protections Are in Place,2026-03-26T23:53:13+00:00,436,1,IA,state,5
491352922,stop-hyperscale-data-centers-in-hernando-county-florida,Stop Hyperscale Data Centers in Hernando County Florida,2026-06-17T18:41:12+00:00,288,2,FL,county,5
491204649,stop-indianapolis-developer-from-bypassing-city-council-to-build-a-4-billion-data-center,Stop Indianapolis Developer from Bypassing City Council to Build a $4 Billion Data Center,2026-04-24T00:38:57+00:00,555,3,IN,state,2
491406510,stop-industrial-ai-data-centers-in-batavia,Stop Industrial AI Data Centers in Batavia,2026-07-16T14:14:58+00:00,211,2,IL,city,15
491345079,stop-local-officials-from-approving-new-data-centers,Stop Local Officials from Approving New Data Centers,2026-06-13T15:02:49+00:00,182,0,,none,0
491403743,stop-louisiana-data-center-construction,Stop Louisiana data center construction,2026-07-15T17:25:58+00:00,167,8,LA,state,3
491153028,stop-making-ohio-families-pay-for-data-centers,Stop Making Ohio Families Pay for Data Centers,2026-03-23T18:43:15+00:00,809,8,OH,state,3
491326694,stop-mesa-city-council-from-approving-massive-data-center,Stop Mesa City Council from Approving Massive Data Center,2026-06-04T22:01:52+00:00,677,6,AZ,city,7
490763086,stop-meta-data-center-expansion,Stop Meta Data Center Expansion,2025-09-09T03:14:22+00:00,429,4,OH,city,3
491298861,stop-missouri-from-constructing-data-centers,Stop Missouri from constructing data centers,2026-05-22T19:00:58+00:00,38,0,MO,state,3
491361509,stop-nc-from-blocking-solar-while-energy-demand-surges-from-data-centers,Stop NC From Blocking Solar While Energy Demand Surges From Data Centers,2026-06-23T03:17:14+00:00,141,0,NC,state,3
491408283,stop-nebraska-data-centers-from-being-put-in-rural-areas,Stop Nebraska data centers from being put in rural areas,2026-07-16T23:19:11+00:00,30,1,NE,state,3
491319425,stop-new-data-center-projects-in-colorado,Stop New Data Center Projects in Colorado,2026-06-01T20:31:13+00:00,32676,455,,none,4
491368906,stop-new-data-centers-and-protect-our-environment,Stop new data centers and protect our environment,2026-06-27T15:25:38+00:00,73,4,,none,2
491378876,stop-new-data-centers-in-albany-county-new-york,"Stop new data centers in Albany County, New York",2026-07-03T15:33:27+00:00,144,2,NY,city,19
491298207,stop-new-data-centers-in-americus-ga-and-surrounding-areas,"Stop new data centers in Americus, GA and surrounding areas",2026-05-22T15:08:45+00:00,460,1,GA,city,7
491309532,stop-new-data-centers-in-montgomery-county,Stop new data centers in Montgomery County,2026-05-27T14:07:20+00:00,64,1,MD,county,3
491326186,stop-ny-from-handing-tax-breaks-to-data-centers,Stop NY From Handing Tax Breaks to Data Centers,2026-06-04T17:42:45+00:00,691,7,NY,state,3
491377035,stop-paper-mill-from-turning-into-a-datacenter-keep-our-water-clean-energy-affordable,STOP Paper Mill from turning into a datacenter!  KEEP OUR WATER CLEAN & ENERGY AFFORDABLE!,2026-07-02T16:28:13+00:00,3328,60,OH,city,15
491317600,stop-phillip-road-site-rezoning-that-could-allow-an-ai-data-center,Stop Phillip Road Site Rezoning That Could Allow an AI Data Center,2026-05-31T21:01:52+00:00,3621,41,CA,city,6
491403097,stop-planned-data-center-at-the-old-golf-course-in-pittsburg-ca,"Stop planned data center at the old golf course in Pittsburg, CA",2026-07-15T11:08:21+00:00,152,2,CA,city,4
491348779,stop-proposed-hyper-data-center-in-salix-iowa,"Stop proposed hyper data center in Salix, Iowa",2026-06-15T16:13:25+00:00,625,9,IA,county,10
491054381,stop-revolve-labs-from-building-a-data-center-in-moose-lake-mn,"Stop Revolve Labs from building a data center in Moose Lake, MN.",2026-02-26T01:21:54+00:00,253,2,MN,city,0
490771203,stop-rezoning-for-data-center-in-concord-district,Stop Rezoning for Data Center in Concord District,2025-09-12T13:25:21+00:00,28,0,VA,city,0
491038924,stop-temple-data-centers-until-we-have-full-accountability,STOP TEMPLE DATA CENTERS - UNTIL WE HAVE FULL ACCOUNTABILITY.,2026-02-18T11:43:12+00:00,592,7,TX,city,7
491307646,stop-the-1-6-billion-tax-break-for-data-centers-in-ohio,Stop the $1​.​6 Billion Tax Break for Data Centers in Ohio,2026-05-26T18:05:48+00:00,463,4,OH,state,5
491375428,stop-the-11-billion-monarch-data-center-planned-for-yerington-nv,"Stop the $11 billion Monarch  Data Center planned for Yerington, NV",2026-07-01T19:41:10+00:00,1086,19,NV,state,6
491439501,stop-the-900-acre-gigawatt-data-center-proposed-for-pahrump-nv,"Stop the 900-Acre Gigawatt Data Center Proposed for Pahrump, NV",2026-07-27T18:25:49+00:00,52,0,NV,state,3
490785860,stop-the-ai-data-center-construction-in-dalton-ga,"Stop the AI Data Center Construction in Dalton, GA",2025-09-19T02:57:05+00:00,46,8,GA,county,3
490825890,stop-the-ai-data-center-construction-in-ekron-ky,"🛑Stop the AI Data Center construction in Ekron, KY",2025-10-10T01:34:03+00:00,3183,60,KY,city,10
491336491,stop-the-ai-data-center-construction-near-lion-country-safari,Stop the AI data center construction near Lion Country Safari,2026-06-09T12:46:25+00:00,68,0,FL,state,3
491310189,stop-the-ai-data-center-from-being-built-in-vermillion-county-indiana,"Stop the AI data center from being built in Vermillion County, Indiana",2026-05-27T19:55:30+00:00,200,1,IN,county,3
491013418,stop-the-ai-data-center-from-coming-to-richmond-county,STOP the AI Data Center from coming to Richmond County!!,2026-02-04T15:26:17+00:00,959,11,NC,city,3
491247717,stop-the-ai-data-center-in-hamilton-ohio,"Stop the AI data center in Hamilton, Ohio",2026-05-16T15:30:36+00:00,593,8,OH,city,7
491325776,stop-the-ai-data-center-in-liberty-county-texas,"Stop the AI data center in Liberty County, Texas",2026-06-04T14:45:39+00:00,260,7,TX,city,2
490935109,stop-the-ai-data-centers-in-lawrence-county-ohio,"Stop the AI data centers in Lawrence County, Ohio",2025-12-21T00:43:36+00:00,5639,79,OH,state,5
490792432,stop-the-amazon-data-center-from-endangering-tucson-s-water-and-energy-future,Stop the Amazon Data Center from Endangering Tucson’s Water and Energy Future,2025-09-23T00:04:23+00:00,175,3,AZ,state,3
491039657,stop-the-amazon-data-center-in-montgomery-county,Stop the Amazon Data Center in Montgomery County,2026-02-18T19:22:28+00:00,95,0,MO,state,4
491334506,stop-the-approval-of-ai-data-center,Stop the approval of AI data center,2026-06-08T15:20:46+00:00,1234,8,OK,city,3
491391895,stop-the-atlas-data-center-from-industrializing-south-whitehall-township,Stop the Atlas Data Center from Industrializing South Whitehall Township,2026-07-10T00:52:30+00:00,803,8,PA,state,5
491366071,stop-the-atterix-data-center-in-raton-new-mexico,"Stop the Atterix Data Center in Raton, New Mexico",2026-06-25T17:49:57+00:00,874,23,NM,city,1
490869995,stop-the-big-red-apple-innovation-corridor-and-data-center-development,Stop the Big Red Apple Innovation Corridor and Data Center Development,2025-11-05T13:23:18+00:00,356,5,GA,city,3
491342783,stop-the-bitcoin-data-center-in-montezuma,Stop the Bitcoin data center in Montezuma,2026-06-12T02:36:34+00:00,402,0,IA,city,0
491215066,stop-the-blum-data-center,STOP THE BLUM DATA CENTER,2026-04-30T21:17:26+00:00,2134,35,TX,county,3
491327481,stop-the-box-elder-data-center-project-demand-public-transparency,​Stop the Box Elder Data Center Project: Demand Public Transparency,2026-06-05T07:13:03+00:00,61,0,UT,state,3
491225149,stop-the-build-of-data-centers-in-cleveland-ohio,Stop the build of data centers in Cleveland Ohio,2026-05-07T12:16:03+00:00,154,6,OH,city,16
491189136,stop-the-building-and-expansion-of-data-centers-in-abilene-tx,"Stop the building and expansion of data centers in Abilene, TX",2026-04-14T16:38:42+00:00,157,3,TX,city,7
490895533,stop-the-building-of-a-data-center-in-festus-missouri,Stop the building of a data center in Festus Missouri,2025-11-21T17:27:06+00:00,335,4,,none,2
490957806,stop-the-building-of-a-data-center-in-our-community,Stop the building of a data center in our community,2026-01-09T04:19:17+00:00,57,2,AZ,city,6
490858529,stop-the-building-of-a-data-center-in-trenton,Stop the building of a data center in Trenton,2025-10-29T15:27:40+00:00,1254,17,OH,city,0
491368520,stop-the-building-of-damaging-data-centers-in-south-carolina,Stop the building of damaging data centers in South Carolina,2026-06-27T08:37:25+00:00,26,0,SC,state,3
491396256,stop-the-building-of-data-centers-in-platte-county-wyoming,"Stop the building of data centers in Platte County, Wyoming",2026-07-11T21:42:42+00:00,225,6,WY,state,4
491345339,stop-the-construction-of-a-data-center-in-bell-county-ky,"Stop the construction of a data center in Bell County, KY",2026-06-13T18:34:10+00:00,297,1,KY,city,3
491341856,stop-the-construction-of-a-data-center-in-belmont-wv,"Stop the construction of a data center in Belmont, WV",2026-06-11T15:58:12+00:00,928,0,WV,city,0
491337751,stop-the-construction-of-a-data-center-in-cave-city-ky,"Stop the construction of a data center in cave city, ky",2026-06-09T21:59:21+00:00,1196,5,,none,3
491337989,stop-the-construction-of-a-data-center-in-faribault-minnesota,"Stop the construction of a data center in Faribault, Minnesota",2026-06-10T01:03:39+00:00,72,1,MN,county,3
491205758,stop-the-construction-of-a-data-center-in-finney-county-kansas,"Stop the construction of a data center in Finney County, Kansas",2026-04-24T18:05:55+00:00,2220,28,KS,county,0
491349381,stop-the-construction-of-a-data-center-in-fort-worth,Stop the construction of a data center in Fort Worth,2026-06-15T22:01:22+00:00,61,2,,none,3
490689383,stop-the-construction-of-a-data-center-in-fourmile-wilsonville-shelby-county-al,"Stop the Construction of a Data Center in Fourmile/Wilsonville Shelby County, AL",2025-08-07T14:23:28+00:00,526,7,AL,state,3
491064093,stop-the-construction-of-a-data-center-in-liberty-missouri,"Stop the construction of a data center in Liberty, Missouri",2026-03-04T15:31:03+00:00,1276,7,MO,city,9
491043470,stop-the-construction-of-a-data-center-in-our-community-60c7b204-c6c0-441a-b643-69fee4a3e157,"STOP 
The Construction of a Data Center in our Community!!!",2026-02-20T13:39:12+00:00,98,0,VA,city,0
491213248,stop-the-construction-of-a-data-center-in-our-neighborhood,Stop the construction of a data center in our neighborhood,2026-04-29T19:17:30+00:00,487,3,CO,city,3
491284423,stop-the-construction-of-a-data-center-in-our-neighborhood-5e9b8a4b-ac33-4a24-a9ae-aa3c5b623c1a,Stop the construction of a data center in our neighborhood,2026-05-19T18:55:39+00:00,664,9,TN,city,0
491000287,stop-the-construction-of-a-data-center-in-santaquin,Stop the construction of a data center in Santaquin,2026-01-30T04:50:43+00:00,1899,47,UT,city,6
490690872,stop-the-construction-of-a-data-center-in-west-finley-pa,"Stop the Construction of a Data Center in West Finley, PA",2025-08-08T13:37:37+00:00,687,5,PA,city,1
491239414,stop-the-construction-of-ai-data-centers,Stop the construction of AI data centers,2026-05-13T19:39:28+00:00,74,2,,none,3
491223163,stop-the-construction-of-ai-data-centers-in-rural-communities,Stop the construction of AI data centers in rural communities,2026-05-06T12:38:36+00:00,54,0,,none,0
491382245,stop-the-construction-of-all-data-centers-in-louisiana,Stop the construction of all data centers in Louisiana,2026-07-05T16:51:19+00:00,66,3,LA,state,3
491302177,stop-the-construction-of-an-ai-data-center-in-southern-alabama,Stop the construction of an AI data center in Southern Alabama,2026-05-24T04:34:28+00:00,255,10,AL,state,7
491434510,stop-the-construction-of-data-center-near-nashville-zoo,Stop the construction of data center near Nashville Zoo,2026-07-25T16:59:11+00:00,123,6,,none,40
491202869,stop-the-construction-of-data-centers-in-alabama,Stop the construction of data centers in Alabama,2026-04-22T19:55:31+00:00,562,9,AL,city,3
491243676,stop-the-construction-of-data-centers-in-colorado-springs-co,"Stop the construction of data centers in Colorado Springs, CO",2026-05-15T14:23:40+00:00,2643,57,CO,state,1
491362816,stop-the-construction-of-data-centers-in-frederick-county-va,"Stop the construction of data centers in Frederick County, VA",2026-06-23T20:50:09+00:00,21,0,VA,state,3
491363916,stop-the-construction-of-data-centers-in-henderson-nc,"Stop the construction of data centers in Henderson, NC",2026-06-24T13:13:20+00:00,130,0,NC,city,3
491014543,stop-the-construction-of-data-centers-in-indiana,Stop the construction of data centers in Indiana,2026-02-05T03:23:49+00:00,352,8,,none,3
491344171,stop-the-construction-of-data-centers-in-jackson-county-kentucky,"Stop the construction of data centers in Jackson County, Kentucky",2026-06-12T21:31:39+00:00,27,0,KY,city,3
491206121,stop-the-construction-of-data-centers-in-luzerne-county,Stop the construction of data centers in Luzerne County,2026-04-24T22:55:15+00:00,58,0,PA,state,3
491366510,stop-the-construction-of-data-centers-in-our-community-28cfa511-1e33-4bce-a7cc-006ac65403e1,Stop the construction of data centers in our community,2026-06-26T00:11:09+00:00,117,1,PA,city,3
491057418,stop-the-construction-of-data-centers-in-our-county,Stop the construction of data centers in our county,2026-02-27T20:55:19+00:00,933,9,WV,county,3
491303396,stop-the-construction-of-data-centers-in-pahrump-nv,"Stop the construction of data centers in Pahrump, NV",2026-05-24T19:15:43+00:00,2027,22,NV,city,3
491362991,stop-the-construction-of-data-centers-in-reno-county,Stop the construction of data centers in Reno County,2026-06-23T23:46:27+00:00,86,0,KS,city,3
491205925,stop-the-construction-of-data-centers-in-rice-county-minnesota,"Stop the construction of data centers in Rice County, Minnesota",2026-04-24T20:01:56+00:00,2115,23,MN,county,11
491347658,stop-the-construction-of-data-centers-in-rome-ga,"Stop the construction of data centers in Rome, Ga",2026-06-15T02:56:37+00:00,696,16,GA,city,9
491015532,stop-the-construction-of-data-centers-in-rural-mercer-co-ky,"Stop the construction of data centers in rural Mercer Co, KY",2026-02-05T14:58:05+00:00,4077,73,KY,county,10
491417421,stop-the-construction-of-data-centers-in-tulare,Stop the construction of data centers in Tulare,2026-07-20T19:47:08+00:00,4501,110,CA,city,5
491087964,stop-the-construction-of-data-centers-near-midland-pa,"Stop the construction of data centers near Midland, Pa",2026-03-11T12:13:19+00:00,857,8,PA,county,3
491290391,stop-the-construction-of-data-centers-on-our-farmland,Stop the construction of data centers on our farmland,2026-05-20T10:08:53+00:00,52,0,,none,3
491308996,stop-the-construction-of-data-centre-in-vizag,Stop the construction of data centre in Vizag,2026-05-27T09:15:32+00:00,57,0,,none,0
491304382,stop-the-construction-of-four-data-centers-in-woodbridge-va,"Stop the construction of four data centers in Woodbridge, VA",2026-05-25T05:46:47+00:00,59,2,,none,0
491321872,stop-the-construction-of-new-data-centers,Stop the construction of new data centers,2026-06-03T00:02:23+00:00,72,0,,none,2
491052328,stop-the-construction-of-the-a-i-data-center-in-benton-louisiana,"Stop the construction of the A​.​I. data center in Benton, Louisiana",2026-02-24T22:58:33+00:00,1061,20,LA,city,1
490891357,stop-the-construction-of-the-ai-data-center-in-council-bluffs,Stop the Construction of the AI Data Center in Council Bluffs,2025-11-19T00:14:13+00:00,2211,25,IA,city,1
491249321,stop-the-construction-of-the-box-elder-data-center-in-utah,Stop the construction of the Box Elder data center in Utah,2026-05-16T22:18:28+00:00,387,11,UT,state,3
491202727,stop-the-construction-of-the-cloudburst-data-center-and-power-plant,Stop the construction of the Cloudburst Data Center and Power Plant,2026-04-22T18:30:26+00:00,1432,27,TX,county,4
490842928,stop-the-construction-of-the-data-center-in-emporia-kansas-lyon-county,"Stop the Construction of the Data Center in Emporia, Kansas (Lyon County)",2025-10-20T06:32:42+00:00,1144,15,KS,city,6
491323499,stop-the-construction-of-the-data-center-in-emporia-ks,"Stop the construction of the data center in Emporia, KS",2026-06-03T18:02:31+00:00,343,3,KS,city,6
491265193,stop-the-construction-of-the-data-center-in-our-community,Stop the construction of the data center in our community,2026-05-18T16:18:55+00:00,196,2,MN,city,2
490900414,stop-the-construction-of-the-data-center-on-76th-street-in-owasso,Stop the construction of the data center on 76th street in Owasso,2025-11-25T15:11:38+00:00,60,3,OK,city,4
491435192,stop-the-construction-of-the-data-center-on-gibson-wells-rd-humboldt-tn,"Stop the construction of the data center on Gibson Wells Rd, Humboldt, TN",2026-07-26T00:25:09+00:00,220,3,,none,0
491301021,stop-the-construction-of-the-kenwood-convent-data-center-in-the-south-end,Stop the construction of the Kenwood Convent data center in the South End,2026-05-23T17:14:10+00:00,977,4,NY,city,17
491248759,stop-the-construction-of-the-microsoft-data-center-in-person-county,Stop the construction of the Microsoft data center in Person County,2026-05-16T19:39:57+00:00,398,4,NC,county,2
491298726,stop-the-construction-of-the-new-data-center-in-our-community,Stop the construction of the new data center in our community,2026-05-22T18:09:14+00:00,86,0,,none,0
491404674,stop-the-construction-of-the-new-data-center-in-thomasville-al,"Stop the construction of the new data center in Thomasville, AL",2026-07-15T23:59:15+00:00,24,1,AL,state,3
491216767,stop-the-construction-of-the-utah-data-center,Stop the construction of the Utah data center,2026-05-02T00:59:20+00:00,600,14,UT,state,3
491360872,stop-the-coreweave-data-center-in-kenilworth-nj-residents-never-got-a-say,"Stop the CoreWeave Data Center in Kenilworth, NJ — Residents Never Got a Say",2026-06-22T18:58:24+00:00,800,11,NJ,state,4
491358964,stop-the-data-center-at-centre-foundry-lot-in-warwood-wv,"Stop the data center at Centre Foundry lot in Warwood, WV",2026-06-21T15:37:10+00:00,1231,5,WV,city,7
491353153,stop-the-data-center-being-built-in-joliet-illinois,"Stop the data center being built in Joliet, Illinois",2026-06-17T21:21:15+00:00,238,7,IL,state,3
490837564,stop-the-data-center-build-in-montgomery-county-mo,"Stop the Data Center build in  Montgomery County, MO",2025-10-16T18:34:59+00:00,753,4,MO,county,0
491236916,stop-the-data-center-construction-in-botetourt-county-va,"Stop the data center construction in Botetourt County, VA",2026-05-12T15:02:50+00:00,373,3,VA,county,3
491323627,stop-the-data-center-construction-in-emporia-ks,"Stop the data center construction in Emporia, KS",2026-06-03T19:10:45+00:00,149,0,KS,city,3
491319318,stop-the-data-center-construction-in-holmes-county-florida,"Stop the data center construction in Holmes County, Florida",2026-06-01T19:35:53+00:00,2200,29,FL,county,4
491345386,stop-the-data-center-construction-in-inyokern-california,"Stop the data center construction in Inyokern, California",2026-06-13T19:12:19+00:00,213,1,CA,city,5
491321423,stop-the-data-center-construction-in-maysville-georgia,"Stop the data center construction in Maysville, Georgia",2026-06-02T18:57:57+00:00,292,3,GA,city,5
491310737,stop-the-data-center-development-in-ashburn-village,Stop the data center development in Ashburn Village,2026-05-28T01:36:51+00:00,3547,24,VA,city,6
490923000,stop-the-data-center-development-in-ellenwood-ga,"Stop the data center development in Ellenwood, GA",2025-12-12T02:17:19+00:00,798,8,GA,city,5
490976570,stop-the-data-center-development-in-new-orleans-east,Stop the data center development in New Orleans East,2026-01-22T12:52:23+00:00,406,3,LA,city,10
491011639,stop-the-data-center-development-in-robeson-township,Stop the data center development in Robeson Township,2026-02-04T00:16:06+00:00,854,3,PA,city,0
491362396,stop-the-data-center-draining-imperial-county-s-colorado-river-water,Stop the Data Center Draining Imperial County's Colorado River Water,2026-06-23T16:03:36+00:00,566,1,CA,state,5
491353135,stop-the-data-center-eagle-creek-township,"Stop the Data Center! 
Eagle Creek Township",2026-06-17T21:11:50+00:00,1322,18,IN,county,15
491413928,stop-the-data-center-exploitation-protect-coffeyville-s-infrastructure-and-taxpayers,Stop the Data Center Exploitation: Protect Coffeyville’s Infrastructure and Taxpayers,2026-07-18T23:31:05+00:00,215,2,KS,city,5
490852653,stop-the-data-center-from-being-built-at-river-raisin-golf-course,Stop the data center from being built at River Raisin Golf Course,2025-10-26T01:18:04+00:00,1395,21,MI,city,2
491307975,stop-the-data-center-from-being-built-in-eastern-kentucky,Stop the data center from being built in Eastern Kentucky,2026-05-26T20:50:18+00:00,902,3,KY,city,3
490946710,stop-the-data-center-from-being-built-in-north-caddo-parish,Stop the data center from being built in North Caddo Parish,2025-12-31T02:32:20+00:00,1408,18,LA,city,1
491326795,stop-the-data-center-from-being-built-off-bells-ferry-rd-marietta-ga,"Stop the data center from being built off Bells Ferry Rd, Marietta, GA",2026-06-04T23:06:50+00:00,2878,30,GA,city,8
491336735,stop-the-data-center-from-coming-to-pittsburg-ca,Stop the data center from coming to Pittsburg CA,2026-06-09T14:55:31+00:00,26436,432,CA,city,5
491343741,stop-the-data-center-from-coming-to-st-joseph,Stop the data center from coming to St. Joseph,2026-06-12T16:17:42+00:00,173,1,MO,city,0
491415879,stop-the-data-center-from-opening-in-colorado-city-texas,"Stop the data center from opening in Colorado City, Texas",2026-07-19T22:11:09+00:00,33,0,TX,city,1
491043934,stop-the-data-center-from-opening-in-urbana,Stop the data center from opening in Urbana,2026-02-20T18:25:06+00:00,3864,43,,none,1
491012204,stop-the-data-center-from-threatening-bennett-s-resources,Stop the data center from threatening Bennett's resources,2026-02-04T04:07:04+00:00,752,7,CO,city,7
491335776,stop-the-data-center-in-big-beaver,Stop the data center in Big Beaver,2026-06-09T04:28:26+00:00,46,0,,none,0
491347275,stop-the-data-center-in-cottage-grove-mn,"Stop the data center in Cottage Grove, MN",2026-06-14T22:05:11+00:00,34,0,MN,city,2
491159017,stop-the-data-center-in-daviess-county-protect-our-water-land-and-community,"Stop the Data Center in Daviess County—Protect Our Water, Land, and Community",2026-03-26T20:06:47+00:00,441,5,IN,state,0
